timestamp,pair,trade_id,order_id,type,amount,execution_price,fees,fee_percentage,profit,profit_percentage,reason,avg_cost_basis,slippage,remaining_amount,open,partial_open
2026-02-23 10:05:25,LINKUSD,TYHARD-R476O-JWK3K6,OY3IW7-2GGUL-2YJFHY,buy,0.642742790000000000,8.408930000000000000,0.010810000000000000,0.200000000000000000,-0.010810000000000000,-0.200000000000000000,dip,8.408930000000000000,0.000000000000000000,0.642742790000000000,0,1
2026-02-23 10:05:25,LINKUSD,TJPPFG-JGAFR-V4T5HC,OY3IW7-2GGUL-2YJFHY,buy,1.189157210000000000,8.408930000000000000,0.019999000000000000,0.200000000000000000,-0.019999000000000000,-0.200000000000000000,dip,8.408930000000000000,0.000000000000000000,1.189157210000000000,0,1
2026-02-23 10:05:15,DOTUSD,TFXSWU-ZWMDK-WOUNBY,OMTURG-BKMQG-7OXHN3,buy,7.601208600000000000,1.286900000000000000,0.019560000000000000,0.200000000000000000,-0.019560000000000000,-0.200000000000000000,dip,1.286900000000000000,0.000000000000000000,7.601208600000000000,0,1
2026-02-23 10:05:01,INJUSD,TFCZYS-NPVRH-6WFVAN,OGSFEW-OVMTG-MT76T5,buy,4.453300000000000000,3.459000000000000000,0.030810000000000000,0.200000000000000000,-0.030810000000000000,-0.200000000000000000,dip,3.459000000000000000,0.140000000000000000,4.453300000000000000,1,0
2026-02-23 10:04:12,SOLUSD,TUPUFG-YKGJX-5KPPER,OCVZXD-5XQIB-4MWKPY,buy,0.483300000000000000,79.860000000000000000,0.077190000000000000,0.200000000000000000,-0.077190000000000000,-0.200000000000000000,dip,79.860000000000000000,0.030000000000000000,0.483300000000000000,1,0
2026-02-23 10:04:02,INJUSD,TNSEXD-HRRNB-OB4LOD,OB2GMN-OFJNM-UY4ZDA,buy,11.142600000000000000,3.464000000000000000,0.077200000000000000,0.200000000000000000,-0.077200000000000000,-0.200000000000000000,dip,3.464000000000000000,0.120000000000000000,11.142600000000000000,1,0
2026-02-23 10:04:02,ATOMUSD,TTUTRL-GE5VP-LHTK37,OYPBGH-HP4MC-E24FOO,buy,17.860000000000000000,2.160000000000000000,0.077155000000000000,0.200000000000000000,-0.077155000000000000,-0.200000000000000000,dip,2.160000000000000000,0.230000000000000000,17.860000000000000000,1,0
2026-02-23 10:03:41,LINKUSD,TCXNBQ-NDLC7-NKT2CH,OQMJKH-FWD5F-QJSUEE,buy,7.634600000000000000,8.436290000000000000,0.128815000000000000,0.200000000000000000,-0.128815000000000000,-0.200000000000000000,dip,8.436290000000000000,0.110000000000000000,7.634600000000000000,1,0
2026-02-23 10:03:41,SOLUSD,TGFEZV-QV3EE-TN65FN,O26LRL-QVPGG-TXV3CW,buy,0.805500000000000000,79.960000000000000000,0.128820000000000000,0.200000000000000000,-0.128820000000000000,-0.200000000000000000,dip,79.960000000000000000,0.040000000000000000,0.805500000000000000,1,0
2026-02-23 10:02:59,INJUSD,TGWR6P-MOGN3-RSTTLC,OSFL3D-3M62V-VUSCXP,buy,23.177300000000000000,3.475000000000000000,0.161080000000000000,0.200000000000000000,-0.161080000000000000,-0.200000000000000000,dip,3.475000000000000000,0.120000000000000000,23.177300000000000000,1,0
2026-02-23 09:58:06,DOTUSD,TVIVW5-D55JC-SFN5GB,OX5HG6-6NYYT-5S27AU,buy,0.000074750000000000,1.295100000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,dip,1.295100000000000000,0.150000000000000000,0.000074750000000000,0,1
2026-02-23 09:58:05,DOTUSD,TFUSPS-XS425-B6V6CZ,OX5HG6-6NYYT-5S27AU,buy,73.482200000000000000,1.295100000000000000,0.190330000000000000,0.200000000000000000,-0.190330000000000000,-0.200000000000000000,dip,1.295100000000000000,0.150000000000000000,73.482200000000000000,1,0
2026-02-23 09:58:05,DOTUSD,TKK5S6-KVJK5-YBAJ6M,OX5HG6-6NYYT-5S27AU,buy,4.292825250000000000,1.295100000000000000,0.011120000000000000,0.200000000000000000,-0.011120000000000000,-0.200000000000000000,dip,1.295100000000000000,0.150000000000000000,4.292825250000000000,0,1
